ID	LENGTH	OVERLAP	ERROR	PVALUE
ERR346600.23536	392	110	0.0000	1.1102e-16
ERR346600.23537	395	107	0.0374	1.1102e-16
ERR346600.23539	395	107	0.0093	1.1102e-16
ERR346600.23540	404	98	0.0000	1.1102e-16
ERR346600.23538	410	92	0.0217	1.1102e-16
ERR346600.23541	404	98	0.0918	1.1102e-16
ERR346600.23542	386	116	0.0000	1.1102e-16
ERR346600.23543	392	110	0.0000	1.1102e-16
ERR346600.23545	398	104	0.0481	1.1102e-16
ERR346600.23544	416	86	0.0000	1.1102e-16
ERR346600.23547	395	107	0.0280	1.1102e-16
ERR346600.23546	398	104	0.0096	1.1102e-16
ERR346600.23548	398	104	0.0000	1.1102e-16
ERR346600.23552	398	104	0.0000	1.1102e-16
ERR346600.23553	410	92	0.0978	1.1102e-16
ERR346600.23549	384	118	0.0085	1.1102e-16
ERR346600.23554	398	104	0.0000	1.1102e-16
ERR346600.23551	398	104	0.0096	1.1102e-16
ERR346600.23550	404	98	0.0000	1.1102e-16
ERR346600.23558	401	101	0.0000	1.1102e-16
ERR346600.23555	398	104	0.0000	1.1102e-16
ERR346600.23556	404	98	0.0102	1.1102e-16
ERR346600.23557	395	107	0.0000	1.1102e-16
ERR346600.23559	404	98	0.0102	1.1102e-16
ERR346600.23561	389	113	0.4248	1.3146e-13
ERR346600.23562	407	95	0.0211	1.1102e-16
ERR346600.23560	395	107	0.0000	1.1102e-16
ERR346600.23563	392	110	0.0000	1.1102e-16
ERR346600.23564	369	133	0.0977	1.1102e-16
ERR346600.23566	401	101	0.0000	1.1102e-16
ERR346600.23569	383	119	0.0000	1.1102e-16
ERR346600.23568	398	104	0.0000	1.1102e-16
ERR346600.23567	401	101	0.0000	1.1102e-16
ERR346600.23565	413	89	0.0112	1.1102e-16
ERR346600.23570	392	110	0.0000	1.1102e-16
ERR346600.23571	392	110	0.0000	1.1102e-16
ERR346600.23572	401	101	0.0099	1.1102e-16
ERR346600.23574	490	12	0.4167	8.5171e-03
ERR346600.23575	401	101	0.0000	1.1102e-16
ERR346600.23573	392	110	0.0000	1.1102e-16
ERR346600.23577	395	107	0.0000	1.1102e-16
ERR346600.23576	401	101	0.0000	1.1102e-16
ERR346600.23578	398	104	0.0096	1.1102e-16
ERR346600.23579	398	104	0.0000	1.1102e-16
ERR346600.23580	392	110	0.0182	1.1102e-16
ERR346600.23583	386	116	0.0000	1.1102e-16
ERR346600.23582	413	89	0.0000	1.1102e-16
ERR346600.23581	389	113	0.0000	1.1102e-16
ERR346600.23584	392	110	0.0818	1.1102e-16
ERR346600.23585	389	113	0.0000	1.1102e-16
ERR346600.23587	398	104	0.0673	1.1102e-16
ERR346600.23586	392	110	0.0000	1.1102e-16
ERR346600.23589	397	105	0.0000	1.1102e-16
ERR346600.23590	404	98	0.0000	1.1102e-16
ERR346600.23588	389	113	0.1858	1.1102e-16
ERR346600.23591	400	102	0.0000	1.1102e-16
ERR346600.23592	410	92	0.0109	1.1102e-16
ERR346600.23595	392	110	0.0000	1.1102e-16
ERR346600.23594	392	110	0.0000	1.1102e-16
ERR346600.23593	392	110	0.0364	1.1102e-16
ERR346600.23596	383	119	0.0000	1.1102e-16
ERR346600.23599	404	98	0.1122	1.1102e-16
ERR346600.23597	401	101	0.0099	1.1102e-16
ERR346600.23598	392	110	0.0000	1.1102e-16
ERR346600.23601	395	107	0.0000	1.1102e-16
ERR346600.23600	389	113	0.0088	1.1102e-16
ERR346600.23602	393	109	0.0000	1.1102e-16
ERR346600.23604	404	98	0.0204	1.1102e-16
ERR346600.23606	404	98	0.0000	1.1102e-16
ERR346600.23605	392	110	0.0000	1.1102e-16
ERR346600.23603	382	120	0.0000	1.1102e-16
ERR346600.23607	425	77	0.0130	1.1102e-16
ERR346600.23608	398	104	0.0096	1.1102e-16
ERR346600.23609	404	98	0.0204	1.1102e-16
ERR346600.23610	395	107	0.0000	1.1102e-16
ERR346600.23611	389	113	0.0177	1.1102e-16
ERR346600.23613	395	107	0.0000	1.1102e-16
ERR346600.23614	386	116	0.0000	1.1102e-16
ERR346600.23612	398	104	0.0000	1.1102e-16
ERR346600.23617	401	101	0.0000	1.1102e-16
ERR346600.23616	398	104	0.0865	1.1102e-16
ERR346600.23615	392	110	0.0091	1.1102e-16
ERR346600.23619	397	105	0.0190	1.1102e-16
ERR346600.23620	401	101	0.0000	1.1102e-16
ERR346600.23618	392	110	0.0909	1.1102e-16
ERR346600.23624	397	105	0.3714	2.1314e-16
ERR346600.23622	392	110	0.0000	1.1102e-16
ERR346600.23623	401	101	0.0000	1.1102e-16
ERR346600.23621	386	116	0.0000	1.1102e-16
ERR346600.23626	493	9	0.6667	2.8252e-01
ERR346600.23629	395	107	0.0187	1.1102e-16
ERR346600.23625	407	95	0.0000	1.1102e-16
ERR346600.23630	389	113	0.0000	1.1102e-16
ERR346600.23628	401	101	0.0000	1.1102e-16
ERR346600.23627	401	101	0.0099	1.1102e-16
ERR346600.23631	395	107	0.0000	1.1102e-16
ERR346600.23634	392	110	0.0000	1.1102e-16
ERR346600.23635	394	108	0.0000	1.1102e-16
ERR346600.23632	392	110	0.0000	1.1102e-16
ERR346600.23633	398	104	0.0385	1.1102e-16
ERR346600.23636	404	98	0.0000	1.1102e-16
ERR346600.23640	410	92	0.0000	1.1102e-16
ERR346600.23643	401	101	0.0297	1.1102e-16
ERR346600.23637	401	101	0.0000	1.1102e-16
ERR346600.23641	383	119	0.0084	1.1102e-16
ERR346600.23638	413	89	0.0112	1.1102e-16
ERR346600.23639	389	113	0.0000	1.1102e-16
ERR346600.23645	400	102	0.0000	1.1102e-16
ERR346600.23648	395	107	0.0000	1.1102e-16
ERR346600.23642	398	104	0.0288	1.1102e-16
ERR346600.23644	398	104	0.0096	1.1102e-16
ERR346600.23647	401	101	0.0099	1.1102e-16
ERR346600.23646	383	119	0.0084	1.1102e-16
ERR346600.23649	389	113	0.0442	1.1102e-16
ERR346600.23651	392	110	0.0000	1.1102e-16
ERR346600.23650	392	110	0.0000	1.1102e-16
ERR346600.23652	410	92	0.0000	1.1102e-16
ERR346600.23653	388	114	0.0702	1.1102e-16
ERR346600.23654	404	98	0.0204	1.1102e-16
ERR346600.23655	389	113	0.0177	1.1102e-16
ERR346600.23656	410	92	0.0109	1.1102e-16
ERR346600.23659	386	116	0.0000	1.1102e-16
ERR346600.23660	409	93	0.1505	1.1102e-16
ERR346600.23657	404	98	0.0000	1.1102e-16
ERR346600.23658	402	100	0.0000	1.1102e-16
ERR346600.23661	386	116	0.0000	1.1102e-16
ERR346600.23662	398	104	0.2692	1.1102e-16
ERR346600.23666	395	107	0.0935	1.1102e-16
ERR346600.23665	395	107	0.0000	1.1102e-16
ERR346600.23663	410	92	0.0109	1.1102e-16
ERR346600.23664	401	101	0.0000	1.1102e-16
ERR346600.23667	413	89	0.0000	1.1102e-16
ERR346600.23668	398	104	0.0000	1.1102e-16
ERR346600.23671	401	101	0.0000	1.1102e-16
ERR346600.23669	395	107	0.0000	1.1102e-16
ERR346600.23670	398	104	0.0000	1.1102e-16
ERR346600.23673	301	201	0.1443	1.1102e-16
ERR346600.23672	255	247	0.6721	2.9888e-03
ERR346600.23676	395	107	0.0000	1.1102e-16
ERR346600.23674	398	104	0.0000	1.1102e-16
ERR346600.23675	395	107	0.0000	1.1102e-16
ERR346600.23678	401	101	0.0000	1.1102e-16
ERR346600.23677	398	104	0.0000	1.1102e-16
ERR346600.23681	389	113	0.0000	1.1102e-16
ERR346600.23679	401	101	0.1782	1.1102e-16
ERR346600.23680	389	113	0.0000	1.1102e-16
ERR346600.23682	392	110	0.0000	1.1102e-16
ERR346600.23683	392	110	0.2273	1.1102e-16
ERR346600.23685	404	98	0.0000	1.1102e-16
ERR346600.23687	398	104	0.0192	1.1102e-16
ERR346600.23684	399	103	0.0000	1.1102e-16
ERR346600.23686	392	110	0.0818	1.1102e-16
ERR346600.23688	413	89	0.0112	1.1102e-16
ERR346600.23689	392	110	0.0000	1.1102e-16
ERR346600.23692	398	104	0.0000	1.1102e-16
ERR346600.23693	401	101	0.0000	1.1102e-16
ERR346600.23691	404	98	0.1224	1.1102e-16
ERR346600.23690	392	110	0.0182	1.1102e-16
ERR346600.23694	392	110	0.0000	1.1102e-16
ERR346600.23695	395	107	0.0093	1.1102e-16
ERR346600.23698	401	101	0.0000	1.1102e-16
ERR346600.23696	392	110	0.0000	1.1102e-16
ERR346600.23699	404	98	0.0000	1.1102e-16
ERR346600.23697	386	116	0.0000	1.1102e-16
ERR346600.23700	410	92	0.0109	1.1102e-16
ERR346600.23702	392	110	0.0182	1.1102e-16
ERR346600.23701	395	107	0.0000	1.1102e-16
ERR346600.23704	398	104	0.0000	1.1102e-16
ERR346600.23705	392	110	0.0000	1.1102e-16
ERR346600.23703	392	110	0.0000	1.1102e-16
ERR346600.23706	407	95	0.0000	1.1102e-16
ERR346600.23707	407	95	0.0211	1.1102e-16
ERR346600.23709	386	116	0.0000	1.1102e-16
ERR346600.23710	398	104	0.0000	1.1102e-16
ERR346600.23711	386	116	0.0086	1.1102e-16
ERR346600.23708	392	110	0.0000	1.1102e-16
ERR346600.23712	398	104	0.0096	1.1102e-16
ERR346600.23713	399	103	0.0000	1.1102e-16
ERR346600.23715	383	119	0.0000	1.1102e-16
ERR346600.23714	401	101	0.0000	1.1102e-16
ERR346600.23717	401	101	0.0297	1.1102e-16
ERR346600.23716	256	246	0.6667	1.7088e-03
ERR346600.23719	393	109	0.0092	1.1102e-16
ERR346600.23720	392	110	0.0091	1.1102e-16
ERR346600.23718	398	104	0.0000	1.1102e-16
ERR346600.23721	493	9	0.0000	1.9073e-06
ERR346600.23722	398	104	0.0000	1.1102e-16
ERR346600.23723	398	104	0.0000	1.1102e-16
ERR346600.23724	410	92	0.0109	1.1102e-16
ERR346600.23726	380	122	0.0000	1.1102e-16
ERR346600.23725	392	110	0.0091	1.1102e-16
ERR346600.23728	389	113	0.0000	1.1102e-16
ERR346600.23727	392	110	0.0000	1.1102e-16
ERR346600.23731	392	110	0.0000	1.1102e-16
ERR346600.23730	398	104	0.0000	1.1102e-16
ERR346600.23733	404	98	0.0000	1.1102e-16
ERR346600.23729	401	101	0.0000	1.1102e-16
ERR346600.23732	407	95	0.0211	1.1102e-16
ERR346600.23734	407	95	0.0000	1.1102e-16
ERR346600.23736	398	104	0.0865	1.1102e-16
ERR346600.23737	392	110	0.0455	1.1102e-16
ERR346600.23735	400	102	0.0000	1.1102e-16
ERR346600.23738	401	101	0.0000	1.1102e-16
ERR346600.23739	392	110	0.0091	1.1102e-16
ERR346600.23742	386	116	0.0000	1.1102e-16
ERR346600.23741	389	113	0.0000	1.1102e-16
ERR346600.23740	404	98	0.0000	1.1102e-16
ERR346600.23743	389	113	0.0000	1.1102e-16
ERR346600.23744	392	110	0.0000	1.1102e-16
ERR346600.23745	401	101	0.0000	1.1102e-16
ERR346600.23746	398	104	0.0000	1.1102e-16
ERR346600.23747	386	116	0.0172	1.1102e-16
ERR346600.23750	401	101	0.0099	1.1102e-16
ERR346600.23749	398	104	0.0192	1.1102e-16
ERR346600.23748	410	92	0.0217	1.1102e-16
ERR346600.23751	398	104	0.0000	1.1102e-16
ERR346600.23752	392	110	0.0091	1.1102e-16
ERR346600.23753	386	116	0.0000	1.1102e-16
ERR346600.23755	395	107	0.0000	1.1102e-16
ERR346600.23754	398	104	0.0000	1.1102e-16
ERR346600.23757	383	119	0.0084	1.1102e-16
ERR346600.23756	392	110	0.0182	1.1102e-16
ERR346600.23758	386	116	0.0000	1.1102e-16
ERR346600.23762	386	116	0.0000	1.1102e-16
ERR346600.23759	404	98	0.0000	1.1102e-16
ERR346600.23760	392	110	0.0000	1.1102e-16
ERR346600.23761	392	110	0.0091	1.1102e-16
ERR346600.23764	398	104	0.0000	1.1102e-16
ERR346600.23763	392	110	0.0000	1.1102e-16
ERR346600.23765	392	110	0.0273	1.1102e-16
ERR346600.23767	410	92	0.0109	1.1102e-16
ERR346600.23766	398	104	0.1154	1.1102e-16
ERR346600.23768	395	107	0.0280	1.1102e-16
ERR346600.23769	386	116	0.1552	1.1102e-16
ERR346600.23771	410	92	0.0000	1.1102e-16
ERR346600.23770	395	107	0.0093	1.1102e-16
ERR346600.23776	398	104	0.0000	1.1102e-16
ERR346600.23772	392	110	0.0000	1.1102e-16
ERR346600.23775	380	122	0.0000	1.1102e-16
ERR346600.23774	386	116	0.0086	1.1102e-16
ERR346600.23773	401	101	0.0000	1.1102e-16
ERR346600.23777	401	101	0.0000	1.1102e-16
ERR346600.23780	398	104	0.0000	1.1102e-16
ERR346600.23779	392	110	0.0000	1.1102e-16
ERR346600.23778	410	92	0.0109	1.1102e-16
ERR346600.23782	389	113	0.0796	1.1102e-16
ERR346600.23781	404	98	0.0000	1.1102e-16
ERR346600.23783	398	104	0.0096	1.1102e-16
ERR346600.23785	398	104	0.0000	1.1102e-16
ERR346600.23784	398	104	0.0000	1.1102e-16
ERR346600.23787	395	107	0.0000	1.1102e-16
ERR346600.23788	398	104	0.0000	1.1102e-16
ERR346600.23790	392	110	0.0000	1.1102e-16
ERR346600.23786	401	101	0.0000	1.1102e-16
ERR346600.23791	398	104	0.0000	1.1102e-16
ERR346600.23789	389	113	0.0000	1.1102e-16
ERR346600.23792	386	116	0.0086	1.1102e-16
ERR346600.23794	395	107	0.0000	1.1102e-16
ERR346600.23793	392	110	0.0182	1.1102e-16
ERR346600.23796	392	110	0.0000	1.1102e-16
ERR346600.23795	395	107	0.0000	1.1102e-16
ERR346600.23797	395	107	0.0374	1.1102e-16
ERR346600.23798	407	95	0.0105	1.1102e-16
ERR346600.23801	389	113	0.0000	1.1102e-16
ERR346600.23802	392	110	0.0091	1.1102e-16
ERR346600.23799	392	110	0.1000	1.1102e-16
ERR346600.23800	404	98	0.0000	1.1102e-16
ERR346600.23803	413	89	0.0000	1.1102e-16
ERR346600.23806	401	101	0.0000	1.1102e-16
ERR346600.23804	390	112	0.0089	1.1102e-16
ERR346600.23807	399	103	0.0097	1.1102e-16
ERR346600.23808	389	113	0.0000	1.1102e-16
ERR346600.23805	395	107	0.0000	1.1102e-16
ERR346600.23809	404	98	0.0000	1.1102e-16
ERR346600.23810	398	104	0.0000	1.1102e-16
ERR346600.23812	398	104	0.0000	1.1102e-16
ERR346600.23811	401	101	0.0000	1.1102e-16
ERR346600.23814	390	112	0.0000	1.1102e-16
ERR346600.23813	392	110	0.0000	1.1102e-16
ERR346600.23817	395	107	0.0000	1.1102e-16
ERR346600.23816	410	92	0.0109	1.1102e-16
ERR346600.23815	386	116	0.0000	1.1102e-16
ERR346600.23819	391	111	0.0000	1.1102e-16
ERR346600.23818	398	104	0.0000	1.1102e-16
ERR346600.23820	384	118	0.0085	1.1102e-16
ERR346600.23822	392	110	0.0091	1.1102e-16
ERR346600.23821	398	104	0.0000	1.1102e-16
ERR346600.23824	401	101	0.0000	1.1102e-16
ERR346600.23823	395	107	0.0000	1.1102e-16
ERR346600.23828	401	101	0.0099	1.1102e-16
ERR346600.23825	398	104	0.0096	1.1102e-16
ERR346600.23827	413	89	0.0112	1.1102e-16
ERR346600.23826	410	92	0.0109	1.1102e-16
ERR346600.23829	401	101	0.0000	1.1102e-16
ERR346600.23830	398	104	0.0000	1.1102e-16
ERR346600.23832	407	95	0.0105	1.1102e-16
ERR346600.23834	387	115	0.0087	1.1102e-16
ERR346600.23831	395	107	0.0000	1.1102e-16
ERR346600.23835	413	89	0.0000	1.1102e-16
ERR346600.23833	398	104	0.0000	1.1102e-16
ERR346600.23836	401	101	0.0000	1.1102e-16
ERR346600.23837	401	101	0.0000	1.1102e-16
ERR346600.23838	395	107	0.0000	1.1102e-16
ERR346600.23841	410	92	0.0217	1.1102e-16
ERR346600.23842	392	110	0.0091	1.1102e-16
ERR346600.23839	395	107	0.0000	1.1102e-16
ERR346600.23840	413	89	0.0000	1.1102e-16
ERR346600.23843	392	110	0.0273	1.1102e-16
ERR346600.23844	410	92	0.0109	1.1102e-16
ERR346600.23847	404	98	0.0000	1.1102e-16
ERR346600.23845	398	104	0.0000	1.1102e-16
ERR346600.23846	392	110	0.0000	1.1102e-16
ERR346600.23849	401	101	0.0693	1.1102e-16
ERR346600.23848	401	101	0.0099	1.1102e-16
ERR346600.23851	401	101	0.0198	1.1102e-16
ERR346600.23853	401	101	0.0396	1.1102e-16
ERR346600.23850	383	119	0.0000	1.1102e-16
ERR346600.23854	404	98	0.0102	1.1102e-16
ERR346600.23852	401	101	0.0099	1.1102e-16
ERR346600.23855	395	107	0.0000	1.1102e-16
ERR346600.23858	403	99	0.0000	1.1102e-16
ERR346600.23857	398	104	0.0000	1.1102e-16
ERR346600.23859	404	98	0.0000	1.1102e-16
ERR346600.23856	386	116	0.0086	1.1102e-16
ERR346600.23861	400	102	0.0098	1.1102e-16
ERR346600.23863	404	98	0.0000	1.1102e-16
ERR346600.23860	398	104	0.0000	1.1102e-16
ERR346600.23864	407	95	0.0105	1.1102e-16
ERR346600.23865	407	95	0.0211	1.1102e-16
ERR346600.23862	395	107	0.0000	1.1102e-16
ERR346600.23867	392	110	0.4273	4.0043e-13
ERR346600.23868	395	107	0.0000	1.1102e-16
ERR346600.23866	398	104	0.0000	1.1102e-16
ERR346600.23870	401	101	0.0000	1.1102e-16
ERR346600.23871	401	101	0.0000	1.1102e-16
ERR346600.23869	383	119	0.0084	1.1102e-16
ERR346600.23873	410	92	0.0109	1.1102e-16
ERR346600.23874	410	92	0.0000	1.1102e-16
ERR346600.23872	398	104	0.0000	1.1102e-16
ERR346600.23876	386	116	0.0000	1.1102e-16
ERR346600.23877	404	98	0.0000	1.1102e-16
ERR346600.23875	389	113	0.0000	1.1102e-16
ERR346600.23879	407	95	0.1368	1.1102e-16
ERR346600.23880	398	104	0.0000	1.1102e-16
ERR346600.23878	398	104	0.0000	1.1102e-16
ERR346600.23882	396	106	0.1887	1.1102e-16
ERR346600.23881	394	108	0.0000	1.1102e-16
ERR346600.23883	395	107	0.1776	1.1102e-16
ERR346600.23884	389	113	0.0088	1.1102e-16
ERR346600.23885	404	98	0.0204	1.1102e-16
ERR346600.23887	398	104	0.0000	1.1102e-16
ERR346600.23889	386	116	0.0000	1.1102e-16
ERR346600.23886	389	113	0.0000	1.1102e-16
ERR346600.23890	395	107	0.0000	1.1102e-16
ERR346600.23888	389	113	0.0000	1.1102e-16
ERR346600.23891	398	104	0.0096	1.1102e-16
ERR346600.23894	410	92	0.0109	1.1102e-16
ERR346600.23892	395	107	0.0187	1.1102e-16
ERR346600.23893	398	104	0.0000	1.1102e-16
ERR346600.23896	392	110	0.0000	1.1102e-16
ERR346600.23895	404	98	0.0000	1.1102e-16
ERR346600.23897	404	98	0.0000	1.1102e-16
ERR346600.23899	398	104	0.0481	1.1102e-16
ERR346600.23902	410	92	0.0109	1.1102e-16
ERR346600.23898	398	104	0.3942	1.0547e-14
ERR346600.23901	404	98	0.0000	1.1102e-16
ERR346600.23900	398	104	0.0000	1.1102e-16
ERR346600.23903	398	104	0.0000	1.1102e-16
ERR346600.23905	389	113	0.0000	1.1102e-16
ERR346600.23906	392	110	0.0091	1.1102e-16
ERR346600.23904	398	104	0.0000	1.1102e-16
ERR346600.23908	395	107	0.0187	1.1102e-16
ERR346600.23907	395	107	0.0000	1.1102e-16
ERR346600.23909	397	105	0.0000	1.1102e-16
ERR346600.23911	392	110	0.0000	1.1102e-16
ERR346600.23912	401	101	0.0000	1.1102e-16
ERR346600.23914	392	110	0.0000	1.1102e-16
ERR346600.23913	395	107	0.0000	1.1102e-16
ERR346600.23910	386	116	0.0086	1.1102e-16
ERR346600.23915	409	93	0.0108	1.1102e-16
ERR346600.23917	401	101	0.0000	1.1102e-16
ERR346600.23916	392	110	0.0000	1.1102e-16
ERR346600.23919	386	116	0.0086	1.1102e-16
ERR346600.23920	392	110	0.5545	4.5039e-06
ERR346600.23918	404	98	0.0000	1.1102e-16
ERR346600.23922	398	104	0.0000	1.1102e-16
ERR346600.23923	389	113	0.0000	1.1102e-16
ERR346600.23921	395	107	0.0000	1.1102e-16
ERR346600.23925	404	98	0.0816	1.1102e-16
ERR346600.23926	389	113	0.0000	1.1102e-16
ERR346600.23927	394	108	0.0000	1.1102e-16
ERR346600.23928	392	110	0.0000	1.1102e-16
ERR346600.23924	395	107	0.0093	1.1102e-16
ERR346600.23929	494	8	0.3750	1.5762e-02
ERR346600.23930	395	107	0.0000	1.1102e-16
ERR346600.23933	407	95	0.0316	1.1102e-16
ERR346600.23934	404	98	0.0000	1.1102e-16
ERR346600.23931	393	109	0.0000	1.1102e-16
ERR346600.23932	386	116	0.0086	1.1102e-16
ERR346600.23935	389	113	0.0000	1.1102e-16
ERR346600.23936	392	110	0.0000	1.1102e-16
ERR346600.23939	386	116	0.0000	1.1102e-16
ERR346600.23940	395	107	0.0187	1.1102e-16
ERR346600.23937	402	100	0.0000	1.1102e-16
ERR346600.23938	392	110	0.0000	1.1102e-16
ERR346600.23941	398	104	0.0096	1.1102e-16
ERR346600.23942	392	110	0.0000	1.1102e-16
ERR346600.23943	398	104	0.0385	1.1102e-16
ERR346600.23945	398	104	0.0096	1.1102e-16
ERR346600.23944	395	107	0.0000	1.1102e-16
ERR346600.23946	392	110	0.0273	1.1102e-16
ERR346600.23947	395	107	0.0280	1.1102e-16
ERR346600.23948	398	104	0.0000	1.1102e-16
ERR346600.23950	398	104	0.0000	1.1102e-16
ERR346600.23951	389	113	0.0000	1.1102e-16
ERR346600.23949	383	119	0.0084	1.1102e-16
ERR346600.23952	401	101	0.0099	1.1102e-16
ERR346600.23953	392	110	0.0091	1.1102e-16
ERR346600.23954	400	102	0.0098	1.1102e-16
ERR346600.23956	398	104	0.0000	1.1102e-16
ERR346600.23957	410	92	0.0000	1.1102e-16
ERR346600.23958	392	110	0.0000	1.1102e-16
ERR346600.23955	389	113	0.0000	1.1102e-16
ERR346600.23959	308	194	0.0000	1.1102e-16
ERR346600.23960	392	110	0.0000	1.1102e-16
ERR346600.23961	398	104	0.0000	1.1102e-16
ERR346600.23964	401	101	0.0990	1.1102e-16
ERR346600.23962	395	107	0.0000	1.1102e-16
ERR346600.23965	392	110	0.0000	1.1102e-16
ERR346600.23963	386	116	0.0086	1.1102e-16
ERR346600.23966	398	104	0.0000	1.1102e-16
ERR346600.23969	395	107	0.0280	1.1102e-16
ERR346600.23968	398	104	0.0000	1.1102e-16
ERR346600.23970	392	110	0.0091	1.1102e-16
ERR346600.23971	407	95	0.0105	1.1102e-16
ERR346600.23967	395	107	0.0000	1.1102e-16
ERR346600.23973	390	112	0.0000	1.1102e-16
ERR346600.23974	407	95	0.0105	1.1102e-16
ERR346600.23972	395	107	0.0000	1.1102e-16
ERR346600.23976	407	95	0.0000	1.1102e-16
ERR346600.23977	388	114	0.0000	1.1102e-16
ERR346600.23975	386	116	0.0172	1.1102e-16
ERR346600.23979	395	107	0.2336	1.1102e-16
ERR346600.23980	401	101	0.0000	1.1102e-16
ERR346600.23978	395	107	0.0000	1.1102e-16
ERR346600.23982	395	107	0.0000	1.1102e-16
ERR346600.23983	389	113	0.0088	1.1102e-16
ERR346600.23981	393	109	0.0275	1.1102e-16
ERR346600.23985	395	107	0.0000	1.1102e-16
ERR346600.23986	392	110	0.0000	1.1102e-16
ERR346600.23984	494	8	0.3750	1.5762e-02
ERR346600.23989	398	104	0.0000	1.1102e-16
ERR346600.23988	398	104	0.0000	1.1102e-16
ERR346600.23987	398	104	0.0000	1.1102e-16
ERR346600.23991	386	116	0.0000	1.1102e-16
ERR346600.23992	401	101	0.0000	1.1102e-16
ERR346600.23990	398	104	0.0000	1.1102e-16
ERR346600.23994	398	104	0.0000	1.1102e-16
ERR346600.23993	395	107	0.0093	1.1102e-16
ERR346600.23995	397	105	0.0286	1.1102e-16
ERR346600.23998	407	95	0.0000	1.1102e-16
ERR346600.23999	392	110	0.0000	1.1102e-16
ERR346600.23996	395	107	0.0000	1.1102e-16
ERR346600.23997	397	105	0.3429	1.1025e-16
ERR346600.24000	395	107	0.0280	1.1102e-16
ERR346600.24001	402	100	0.4000	8.0671e-14
ERR346600.24003	398	104	0.0000	1.1102e-16
ERR346600.24004	392	110	0.0000	1.1102e-16
ERR346600.24005	398	104	0.0000	1.1102e-16
ERR346600.24002	395	107	0.0000	1.1102e-16
ERR346600.24006	386	116	0.0000	1.1102e-16
ERR346600.24007	398	104	0.0000	1.1102e-16
ERR346600.24009	397	105	0.1143	1.1102e-16
ERR346600.24010	401	101	0.0099	1.1102e-16
ERR346600.24008	389	113	0.1239	1.1102e-16
ERR346600.24011	432	70	0.5571	2.3820e-04
ERR346600.24012	392	110	0.0000	1.1102e-16
ERR346600.24013	392	110	0.0000	1.1102e-16
ERR346600.24015	392	110	0.0000	1.1102e-16
ERR346600.24016	392	110	0.0000	1.1102e-16
ERR346600.24017	398	104	0.0000	1.1102e-16
ERR346600.24014	398	104	0.0000	1.1102e-16
ERR346600.24018	398	104	0.0096	1.1102e-16
ERR346600.24019	392	110	0.0000	1.1102e-16
ERR346600.24022	398	104	0.0000	1.1102e-16
ERR346600.24023	392	110	0.0000	1.1102e-16
ERR346600.24020	401	101	0.0000	1.1102e-16
ERR346600.24021	395	107	0.0000	1.1102e-16
ERR346600.24025	386	116	0.0000	1.1102e-16
ERR346600.24024	395	107	0.0000	1.1102e-16
ERR346600.24028	392	110	0.0000	1.1102e-16
ERR346600.24027	395	107	0.2430	1.1102e-16
ERR346600.24026	398	104	0.0000	1.1102e-16
ERR346600.24029	404	98	0.0102	1.1102e-16
ERR346600.24032	398	104	0.0096	1.1102e-16
ERR346600.24033	389	113	0.2301	1.1102e-16
ERR346600.24030	392	110	0.0000	1.1102e-16
ERR346600.24031	392	110	0.0000	1.1102e-16
ERR346600.24034	392	110	0.0091	1.1102e-16
ERR346600.24035	394	108	0.0000	1.1102e-16
ERR346600.24038	391	111	0.0450	1.1102e-16
ERR346600.24036	398	104	0.0000	1.1102e-16
ERR346600.24039	410	92	0.0109	1.1102e-16
ERR346600.24037	391	111	0.0811	1.1102e-16
ERR346600.24040	395	107	0.0000	1.1102e-16
ERR346600.24043	386	116	0.0862	1.1102e-16
ERR346600.24044	395	107	0.0000	1.1102e-16
ERR346600.24041	395	107	0.0000	1.1102e-16
ERR346600.24042	386	116	0.0086	1.1102e-16
ERR346600.24045	410	92	0.0217	1.1102e-16
ERR346600.24046	398	104	0.0000	1.1102e-16
ERR346600.24049	392	110	0.0000	1.1102e-16
ERR346600.24050	404	98	0.0000	1.1102e-16
ERR346600.24051	392	110	0.0000	1.1102e-16
ERR346600.24047	388	114	0.0000	1.1102e-16
